t_gene	t_transcript	q_gene	q_transcript	orthology_class
ENSMUSG00000052296	ENSMUST00000064099.Ppp6r1	reg_9614	ENSMUST00000064099.Ppp6r1.11342	one2one
ENSMUSG00000039844	ENSMUST00000102872.Rapgef1	reg_4586	ENSMUST00000102872.Rapgef1.163	one2one
ENSMUSG00000039844	ENSMUST00000091146.Rapgef1	reg_4586	ENSMUST00000091146.Rapgef1.163	one2one
ENSMUSG00000039844	ENSMUST00000147755.Rapgef1	reg_4586	ENSMUST00000147755.Rapgef1.163	one2one
ENSMUSG00000039844	ENSMUST00000095087.Rapgef1	reg_4586	ENSMUST00000095087.Rapgef1.163	one2one
ENSMUSG00000039844	ENSMUST00000238899.Rapgef1	reg_4586	ENSMUST00000238899.Rapgef1.163	one2one
ENSMUSG00000030047	ENSMUST00000113637.Arhgap25	reg_7833	ENSMUST00000113637.Arhgap25.-1	one2one
ENSMUSG00000030047	ENSMUST00000101197.Arhgap25	reg_7833	ENSMUST00000101197.Arhgap25.-1	one2one
ENSMUSG00000030047	ENSMUST00000071024.Arhgap25	reg_7833	ENSMUST00000071024.Arhgap25.-1	one2one
ENSMUSG00000034757	ENSMUST00000156326.Tmub2	reg_3795	ENSMUST00000156326.Tmub2.719	one2one
ENSMUSG00000034757	ENSMUST00000036376.Tmub2	reg_3795	ENSMUST00000036376.Tmub2.719	one2one
ENSMUSG00000079259	ENSMUST00000111816.Trim71	reg_16354	ENSMUST00000111816.Trim71.10543	one2one
ENSMUSG00000028525	ENSMUST00000106911.Pde4b	reg_10127	ENSMUST00000106911.Pde4b.42	one2one
ENSMUSG00000028525	ENSMUST00000106908.Pde4b	reg_10127	ENSMUST00000106908.Pde4b.42	one2one
ENSMUSG00000028525	ENSMUST00000106904.Pde4b	reg_10127	ENSMUST00000106904.Pde4b.42	one2one
ENSMUSG00000054034	ENSMUST00000066819.Tceal5	reg_1639	ENSMUST00000066819.Tceal5.12148	one2one
ENSMUSG00000033268	ENSMUST00000099461.Duox1	None	None	one2zero
ENSMUSG00000046318	ENSMUST00000130300.Ccbe1	reg_11228	ENSMUST00000130300.Ccbe1.-1	one2one
ENSMUSG00000053783	ENSMUST00000066408.1700016K19Rik	reg_10156	ENSMUST00000066408.1700016K19Rik.6271	one2one
ENSMUSG00000069668	ENSMUST00000092597.Sult3a1	None	None	one2zero
ENSMUSG00000069668	ENSMUST00000218204.Sult3a1	None	None	one2zero
ENSMUSG00000036860	ENSMUST00000108785.Mrpl55	reg_9464	ENSMUST00000108785.Mrpl55.21847	one2one
ENSMUSG00000036860	ENSMUST00000108786.Mrpl55	reg_9464	ENSMUST00000108786.Mrpl55.21847	one2one
ENSMUSG00000036860	ENSMUST00000045697.Mrpl55	reg_9464	ENSMUST00000045697.Mrpl55.21847	one2one
ENSMUSG00000036860	ENSMUST00000108784.Mrpl55	reg_9464	ENSMUST00000108784.Mrpl55.21847	one2one
ENSMUSG00000036860	ENSMUST00000108787.Mrpl55	reg_9464	ENSMUST00000108787.Mrpl55.21847	one2one
ENSMUSG00000095312	ENSMUST00000092921.Olfr382	None	None	one2zero
ENSMUSG00000020315	ENSMUST00000006629.Sptbn1	reg_9678	ENSMUST00000006629.Sptbn1.-1	one2one
ENSMUSG00000020315	ENSMUST00000102838.Sptbn1	reg_9678	ENSMUST00000102838.Sptbn1.-1	one2one
ENSMUSG00000020315	ENSMUST00000011877.Sptbn1	reg_9678	ENSMUST00000011877.Sptbn1.-1	one2one
ENSMUSG00000027200	ENSMUST00000078621.Sema6d	reg_5060	ENSMUST00000078621.Sema6d.545	one2one
ENSMUSG00000027200	ENSMUST00000103238.Sema6d	reg_5060	ENSMUST00000103238.Sema6d.545	one2one
ENSMUSG00000027200	ENSMUST00000076335.Sema6d	reg_5060	ENSMUST00000076335.Sema6d.545	one2one
ENSMUSG00000027200	ENSMUST00000103240.Sema6d	reg_5060	ENSMUST00000103240.Sema6d.545	one2one
ENSMUSG00000027200	ENSMUST00000103241.Sema6d	reg_5060	ENSMUST00000103241.Sema6d.545	one2one
ENSMUSG00000027200	ENSMUST00000103239.Sema6d	reg_5060	ENSMUST00000103239.Sema6d.545	one2one
ENSMUSG00000027200	ENSMUST00000077847.Sema6d	reg_5060	ENSMUST00000077847.Sema6d.545	one2one
ENSMUSG00000027200	ENSMUST00000051419.Sema6d	reg_5060	ENSMUST00000051419.Sema6d.545	one2one
ENSMUSG00000041737	ENSMUST00000048050.Tmem45b	reg_13855	ENSMUST00000048050.Tmem45b.5529	one2one
ENSMUSG00000022382	ENSMUST00000023015.Wnt7b	reg_8039	ENSMUST00000023015.Wnt7b.-1	one2one
ENSMUSG00000022382	ENSMUST00000109424.Wnt7b	reg_8039	ENSMUST00000109424.Wnt7b.-1	one2one
ENSMUSG00000022382	ENSMUST00000229191.Wnt7b	reg_8039	ENSMUST00000229191.Wnt7b.-1	one2one
ENSMUSG00000026730	ENSMUST00000134794.Pter	reg_674	ENSMUST00000134794.Pter.308	one2one
ENSMUSG00000085111	ENSMUST00000170396.Ascl4	reg_13528	ENSMUST00000170396.Ascl4.22437	one2one
ENSMUSG00000051839	ENSMUST00000063359.Gypa	reg_12661	ENSMUST00000063359.Gypa.20800	one2one
ENSMUSG00000041959	ENSMUST00000045756.S100a10	reg_15310	ENSMUST00000045756.S100a10.8797	one2one
ENSMUSG00000041959	ENSMUST00000170612.S100a10	reg_15310	ENSMUST00000170612.S100a10.8797	one2one
ENSMUSG00000037805	ENSMUST00000233427.Rpl10a	reg_355	ENSMUST00000233427.Rpl10a.947	one2one
ENSMUSG00000037805	ENSMUST00000042334.Rpl10a	reg_355	ENSMUST00000042334.Rpl10a.947	one2one
ENSMUSG00000037805	ENSMUST00000233937.Rpl10a	reg_355	ENSMUST00000233937.Rpl10a.947	one2one
ENSMUSG00000059713	ENSMUST00000030606.Rcan3	reg_7672	ENSMUST00000030606.Rcan3.1701	one2one
ENSMUSG00000000594	ENSMUST00000000608.Gm2a	reg_13566	ENSMUST00000000608.Gm2a.2230	one2one
ENSMUSG00000032640	ENSMUST00000036372.Chsy1	reg_8165	ENSMUST00000036372.Chsy1.-1	one2one
ENSMUSG00000016344	ENSMUST00000108841.Ppdpf	None	None	one2zero
ENSMUSG00000016344	ENSMUST00000016488.Ppdpf	None	None	one2zero
ENSMUSG00000041012	ENSMUST00000047013.Cmtm8	reg_6218	ENSMUST00000047013.Cmtm8.-1	one2one
ENSMUSG00000049160	ENSMUST00000135643.Tex50	reg_11127	ENSMUST00000135643.Tex50.3753	one2one
ENSMUSG00000049160	ENSMUST00000178511.Tex50	reg_11127	ENSMUST00000178511.Tex50.3753	one2one
ENSMUSG00000058835	ENSMUST00000140164.Abi1	reg_7888	ENSMUST00000140164.Abi1.848	one2one
ENSMUSG00000058835	ENSMUST00000149719.Abi1	reg_7888	ENSMUST00000149719.Abi1.848	one2one
ENSMUSG00000058835	ENSMUST00000123948.Abi1	reg_7888	ENSMUST00000123948.Abi1.848	one2one
ENSMUSG00000058835	ENSMUST00000178908.Abi1	reg_7888	ENSMUST00000178908.Abi1.848	one2one
ENSMUSG00000058835	ENSMUST00000126112.Abi1	reg_7888	ENSMUST00000126112.Abi1.848	one2one
ENSMUSG00000058835	ENSMUST00000091394.Abi1	reg_7888	ENSMUST00000091394.Abi1.848	one2one
ENSMUSG00000058835	ENSMUST00000093171.Abi1	reg_7888	ENSMUST00000093171.Abi1.848	one2one
ENSMUSG00000058835	ENSMUST00000153931.Abi1	reg_7888	ENSMUST00000153931.Abi1.848	one2one
ENSMUSG00000058835	ENSMUST00000078977.Abi1	reg_7888	ENSMUST00000078977.Abi1.848	one2one
ENSMUSG00000058835	ENSMUST00000114544.Abi1	reg_7888	ENSMUST00000114544.Abi1.848	one2one
ENSMUSG00000058835	ENSMUST00000139038.Abi1	reg_7888	ENSMUST00000139038.Abi1.848	one2one
ENSMUSG00000001901	ENSMUST00000106903.Kcnh6	reg_6285	ENSMUST00000106903.Kcnh6.506	one2one
ENSMUSG00000001901	ENSMUST00000001965.Kcnh6	reg_6285	ENSMUST00000001965.Kcnh6.506	one2one
ENSMUSG00000103037	ENSMUST00000192931.Pcdhgb1	None	None	one2zero
ENSMUSG00000101638	ENSMUST00000186031.Scgb1b11	None	None	one2zero
ENSMUSG00000034898	ENSMUST00000239133.Filip1	reg_7915	ENSMUST00000239133.Filip1.7927	one2one
ENSMUSG00000034898	ENSMUST00000093811.Filip1	reg_7915	ENSMUST00000093811.Filip1.7927	one2one
ENSMUSG00000028066	ENSMUST00000056370.Pmf1	reg_1709	ENSMUST00000056370.Pmf1.93	one2one
ENSMUSG00000028800	ENSMUST00000102597.Hdac1	reg_10101	ENSMUST00000102597.Hdac1.1275	one2one
ENSMUSG00000070871	ENSMUST00000094898.Ccnyl1	reg_4904	ENSMUST00000094898.Ccnyl1.-1	one2one
ENSMUSG00000070871	ENSMUST00000187170.Ccnyl1	reg_4904	ENSMUST00000187170.Ccnyl1.-1	one2one
ENSMUSG00000070871	ENSMUST00000114077.Ccnyl1	reg_4904	ENSMUST00000114077.Ccnyl1.-1	one2one
ENSMUSG00000090777	ENSMUST00000231369.Ccdc188	reg_2256	ENSMUST00000231369.Ccdc188.5337	one2one
ENSMUSG00000053856	ENSMUST00000201740.Dnajc5g	reg_3670	ENSMUST00000201740.Dnajc5g.2333	one2one
ENSMUSG00000053856	ENSMUST00000066544.Dnajc5g	reg_3670	ENSMUST00000066544.Dnajc5g.2333	one2one
ENSMUSG00000028977	ENSMUST00000122222.Casz1	reg_11826	ENSMUST00000122222.Casz1.2261	one2one
ENSMUSG00000019933	ENSMUST00000020090.Mrln	reg_12835	ENSMUST00000020090.Mrln.2456	one2one
ENSMUSG00000009894	ENSMUST00000010038.Snap47	None	None	one2zero
ENSMUSG00000009894	ENSMUST00000120940.Snap47	None	None	one2zero
ENSMUSG00000023892	ENSMUST00000039577.Zfp51	None	None	one2zero
ENSMUSG00000020152	ENSMUST00000000137.Actr2	reg_17007	ENSMUST00000000137.Actr2.11433	one2one
ENSMUSG00000028443	ENSMUST00000030154.Nudt2	reg_11882	ENSMUST00000030154.Nudt2.2165	one2one
ENSMUSG00000028668	ENSMUST00000030427.Eloa	reg_8479	ENSMUST00000030427.Eloa.8220	one2one
ENSMUSG00000094825	ENSMUST00000180143.Gm3194	None	None	one2zero
ENSMUSG00000094825	ENSMUST00000180867.Gm3194	None	None	one2zero
ENSMUSG00000028132	ENSMUST00000029777.Tlcd4	reg_3231	ENSMUST00000029777.Tlcd4.7993	one2one
ENSMUSG00000028132	ENSMUST00000135818.Tlcd4	reg_3231	ENSMUST00000135818.Tlcd4.7993	one2one
ENSMUSG00000028132	ENSMUST00000155309.Tlcd4	reg_3231	ENSMUST00000155309.Tlcd4.7993	one2one
ENSMUSG00000028132	ENSMUST00000128909.Tlcd4	reg_3231	ENSMUST00000128909.Tlcd4.7993	one2one
ENSMUSG00000029272	ENSMUST00000031201.Sult1e1	reg_11514	ENSMUST00000031201.Sult1e1.10248	one2one
ENSMUSG00000045776	ENSMUST00000055662.Lrtm1	reg_6388	ENSMUST00000055662.Lrtm1.2909	one2one
ENSMUSG00000045776	ENSMUST00000224708.Lrtm1	reg_6388	ENSMUST00000224708.Lrtm1.2909	one2one
ENSMUSG00000072423	ENSMUST00000097177.Psmb11	reg_14632	ENSMUST00000097177.Psmb11.541	one2one
ENSMUSG00000019471	ENSMUST00000019615.Cdc37	reg_7386	ENSMUST00000019615.Cdc37.2954	one2one
ENSMUSG00000028351	ENSMUST00000030036.Brinp1	reg_12838	ENSMUST00000030036.Brinp1.-1	one2one
ENSMUSG00000094221	ENSMUST00000105200.Vmn1r124	None	None	one2zero
ENSMUSG00000061702	ENSMUST00000079439.Tmem91	reg_4725	ENSMUST00000079439.Tmem91.5129	one2one
ENSMUSG00000061702	ENSMUST00000108405.Tmem91	reg_4725	ENSMUST00000108405.Tmem91.5129	one2one
ENSMUSG00000028926	ENSMUST00000115451.Cdk14	reg_9930	ENSMUST00000115451.Cdk14.-1	one2one
ENSMUSG00000028926	ENSMUST00000115450.Cdk14	reg_9930	ENSMUST00000115450.Cdk14.-1	one2one
ENSMUSG00000028926	ENSMUST00000115452.Cdk14	reg_9930	ENSMUST00000115452.Cdk14.-1	one2one
ENSMUSG00000028926	ENSMUST00000030763.Cdk14	reg_9930	ENSMUST00000030763.Cdk14.-1	one2one
ENSMUSG00000058070	ENSMUST00000109860.Eml1	reg_4887	ENSMUST00000109860.Eml1.6017	one2one
ENSMUSG00000058070	ENSMUST00000054955.Eml1	reg_4887	ENSMUST00000054955.Eml1.6017	one2one
ENSMUSG00000058070	ENSMUST00000109857.Eml1	reg_4887	ENSMUST00000109857.Eml1.6017	one2one
ENSMUSG00000022863	ENSMUST00000023570.Btg3	reg_6238	ENSMUST00000023570.Btg3.2084	one2one
ENSMUSG00000034566	ENSMUST00000073791.Atp5h	reg_12646	ENSMUST00000073791.Atp5h.5397	one2one
ENSMUSG00000034566	ENSMUST00000180072.Atp5h	reg_12646	ENSMUST00000180072.Atp5h.5397	one2one
ENSMUSG00000034566	ENSMUST00000043931.Atp5h	reg_12646	ENSMUST00000043931.Atp5h.5397	one2one
ENSMUSG00000034566	ENSMUST00000106537.Atp5h	reg_12646	ENSMUST00000106537.Atp5h.5397	one2one
ENSMUSG00000072726	ENSMUST00000100886.Gm5797	None	None	one2zero
ENSMUSG00000022288	ENSMUST00000022897.4930447A16Rik	None	None	one2zero
ENSMUSG00000030256	ENSMUST00000032386.Bhlhe41	reg_15637	ENSMUST00000032386.Bhlhe41.-1	one2one
ENSMUSG00000078260	ENSMUST00000105057.Gm11569	reg_12449	ENSMUST00000105057.Gm11569.581473	many2one
ENSMUSG00000069718	ENSMUST00000092695.Gm11563	reg_12449	ENSMUST00000092695.Gm11563.22232	many2one
ENSMUSG00000079481	ENSMUST00000101339.Nhsl2	reg_7662	ENSMUST00000101339.Nhsl2.-1	one2one
ENSMUSG00000020776	ENSMUST00000106435.Fbf1	reg_3743	ENSMUST00000106435.Fbf1.10809	one2one
ENSMUSG00000020776	ENSMUST00000103031.Fbf1	reg_3743	ENSMUST00000103031.Fbf1.10809	one2one
ENSMUSG00000109324	ENSMUST00000207370.Prmt1	reg_11462	ENSMUST00000207370.Prmt1.12528	one2one
ENSMUSG00000109324	ENSMUST00000045325.Prmt1	reg_11462	ENSMUST00000045325.Prmt1.12528	one2one
ENSMUSG00000109324	ENSMUST00000107843.Prmt1	reg_11462	ENSMUST00000107843.Prmt1.12528	one2one
ENSMUSG00000020010	ENSMUST00000020190.Vnn3	None	None	one2zero
ENSMUSG00000079264	ENSMUST00000111844.Gm11077	None	None	one2zero
ENSMUSG00000094911	ENSMUST00000180040.Gm21921	None	None	one2zero
ENSMUSG00000070570	ENSMUST00000085374.Slc17a7	reg_227	ENSMUST00000085374.Slc17a7.5570	one2one
ENSMUSG00000070570	ENSMUST00000209634.Slc17a7	reg_227	ENSMUST00000209634.Slc17a7.5570	one2one
ENSMUSG00000094981	ENSMUST00000163096.Vmn1r251	None	None	one2zero
ENSMUSG00000006241	ENSMUST00000170304.Ccdc159	reg_2373	ENSMUST00000170304.Ccdc159.6118	one2one
ENSMUSG00000006241	ENSMUST00000006403.Ccdc159	reg_2373	ENSMUST00000006403.Ccdc159.6118	one2one
ENSMUSG00000006241	ENSMUST00000216710.Ccdc159	reg_2373	ENSMUST00000216710.Ccdc159.6118	one2one
ENSMUSG00000005374	ENSMUST00000153183.Tbl2	reg_9370	ENSMUST00000153183.Tbl2.8918	one2one
ENSMUSG00000061549	ENSMUST00000174362.Olfr301	None	None	one2zero
ENSMUSG00000025377	ENSMUST00000093901.Tepsin	reg_7453	ENSMUST00000093901.Tepsin.6587	one2one
ENSMUSG00000025377	ENSMUST00000026442.Tepsin	reg_7453	ENSMUST00000026442.Tepsin.6587	one2one
ENSMUSG00000025377	ENSMUST00000106225.Tepsin	reg_7453	ENSMUST00000106225.Tepsin.6587	one2one
ENSMUSG00000054079	ENSMUST00000066888.Utp18	reg_10601	ENSMUST00000066888.Utp18.-1	one2one
ENSMUSG00000068876	ENSMUST00000107273.Cgn	reg_1911	ENSMUST00000107273.Cgn.387	one2one
ENSMUSG00000068876	ENSMUST00000107272.Cgn	reg_1911	ENSMUST00000107272.Cgn.387	one2one
ENSMUSG00000068876	ENSMUST00000238849.Cgn	reg_1911	ENSMUST00000238849.Cgn.387	one2one
ENSMUSG00000020773	ENSMUST00000106441.Trim47	reg_9943	ENSMUST00000106441.Trim47.13011	one2one
ENSMUSG00000020773	ENSMUST00000021120.Trim47	reg_9943	ENSMUST00000021120.Trim47.13011	one2one
ENSMUSG00000022901	ENSMUST00000089620.Cd86	reg_16470	ENSMUST00000089620.Cd86.3023	one2one
ENSMUSG00000042508	ENSMUST00000095017.Dmtf1	reg_13910	ENSMUST00000095017.Dmtf1.2126	one2one
ENSMUSG00000042508	ENSMUST00000183973.Dmtf1	reg_13910	ENSMUST00000183973.Dmtf1.2126	one2one
ENSMUSG00000042508	ENSMUST00000071921.Dmtf1	reg_13910	ENSMUST00000071921.Dmtf1.2126	one2one
ENSMUSG00000021820	ENSMUST00000226630.Camk2g	reg_3856	ENSMUST00000226630.Camk2g.468	one2one
ENSMUSG00000021820	ENSMUST00000071816.Camk2g	reg_3856	ENSMUST00000071816.Camk2g.468	one2one
ENSMUSG00000021820	ENSMUST00000100837.Camk2g	reg_3856	ENSMUST00000100837.Camk2g.468	one2one
ENSMUSG00000021820	ENSMUST00000080440.Camk2g	reg_3856	ENSMUST00000080440.Camk2g.468	one2one
ENSMUSG00000028259	ENSMUST00000029922.Fhl5	reg_15566	ENSMUST00000029922.Fhl5.-1	one2one
ENSMUSG00000071350	ENSMUST00000161459.Setdb2	reg_9836	ENSMUST00000161459.Setdb2.15074	one2one
ENSMUSG00000071350	ENSMUST00000095775.Setdb2	reg_9836	ENSMUST00000095775.Setdb2.15074	one2one
ENSMUSG00000026670	ENSMUST00000111350.Uap1	reg_8102	ENSMUST00000111350.Uap1.3965	one2one
ENSMUSG00000026670	ENSMUST00000111351.Uap1	reg_8102	ENSMUST00000111351.Uap1.3965	one2one
ENSMUSG00000026670	ENSMUST00000027981.Uap1	reg_8102	ENSMUST00000027981.Uap1.3965	one2one
ENSMUSG00000022634	ENSMUST00000080299.Yaf2	reg_10492	ENSMUST00000080299.Yaf2.4485	one2one
ENSMUSG00000055538	ENSMUST00000069180.Zcchc24	reg_10283	ENSMUST00000069180.Zcchc24.-1	one2one
ENSMUSG00000031907	ENSMUST00000212874.Zfp90	None	None	one2zero
ENSMUSG00000031907	ENSMUST00000034382.Zfp90	None	None	one2zero
ENSMUSG00000060583	ENSMUST00000212489.Olfr881	None	None	one2zero
ENSMUSG00000060583	ENSMUST00000074611.Olfr881	None	None	one2zero
ENSMUSG00000026721	ENSMUST00000028049.Rabgap1l	reg_5530	ENSMUST00000028049.Rabgap1l.-1	one2one
ENSMUSG00000029213	ENSMUST00000013693.Commd8	reg_16733	ENSMUST00000013693.Commd8.7415	one2one
ENSMUSG00000096856	ENSMUST00000189672.Gm10778	None	None	one2zero
ENSMUSG00000096856	ENSMUST00000105315.Gm10778	None	None	one2zero
ENSMUSG00000000276	ENSMUST00000107894.Dgke	reg_4880	ENSMUST00000107894.Dgke.7544	one2one
ENSMUSG00000000276	ENSMUST00000000285.Dgke	reg_4880	ENSMUST00000000285.Dgke.7544	one2one
ENSMUSG00000061477	ENSMUST00000221871.Rps7	reg_12109	ENSMUST00000221871.Rps7.189429	one2one
ENSMUSG00000061477	ENSMUST00000074267.Rps7	reg_12109	ENSMUST00000074267.Rps7.189429	one2one
ENSMUSG00000021604	ENSMUST00000176684.Irx4	reg_11098	ENSMUST00000176684.Irx4.8794	one2one
ENSMUSG00000021604	ENSMUST00000022095.Irx4	reg_11098	ENSMUST00000022095.Irx4.8794	one2one
ENSMUSG00000027419	ENSMUST00000028905.Pcsk2	reg_7401	ENSMUST00000028905.Pcsk2.217	one2one
ENSMUSG00000063656	ENSMUST00000043711.Gm10135	reg_9665	ENSMUST00000043711.Gm10135.-1	one2one
ENSMUSG00000001729	ENSMUST00000001780.Akt1	reg_14031	ENSMUST00000001780.Akt1.-1	one2one
ENSMUSG00000001729	ENSMUST00000128300.Akt1	reg_14031	ENSMUST00000128300.Akt1.-1	one2one
ENSMUSG00000026646	ENSMUST00000027956.Suv39h2	reg_10804	ENSMUST00000027956.Suv39h2.8417	one2one
ENSMUSG00000032565	ENSMUST00000035179.Nudt16	reg_8626	ENSMUST00000035179.Nudt16.16577	one2one
ENSMUSG00000078435	ENSMUST00000105314.AU041133	None	None	one2zero
ENSMUSG00000078435	ENSMUST00000201286.AU041133	None	None	one2zero
ENSMUSG00000004263	ENSMUST00000088357.Atn1	reg_2166	ENSMUST00000088357.Atn1.489	many2one
ENSMUSG00000107478	ENSMUST00000129411.Gm45234	reg_2166	ENSMUST00000129411.Gm45234.489	many2one
ENSMUSG00000078253	ENSMUST00000105050.Krtap16-1	reg_8887	ENSMUST00000105050.Krtap16-1.8959	one2one
ENSMUSG00000030711	ENSMUST00000106373.Sult1a1	reg_3084	ENSMUST00000106373.Sult1a1.5110	one2one
ENSMUSG00000030711	ENSMUST00000106372.Sult1a1	reg_3084	ENSMUST00000106372.Sult1a1.5110	one2one
ENSMUSG00000012443	ENSMUST00000012587.Kif11	reg_1331	ENSMUST00000012587.Kif11.-1	one2one
ENSMUSG00000025857	ENSMUST00000026975.Dnaaf5	None	None	one2zero
ENSMUSG00000052613	ENSMUST00000177107.Pcdh15	reg_62	ENSMUST00000177107.Pcdh15.-1	one2one
ENSMUSG00000052613	ENSMUST00000105429.Pcdh15	reg_62	ENSMUST00000105429.Pcdh15.-1	one2one
ENSMUSG00000052613	ENSMUST00000129404.Pcdh15	reg_62	ENSMUST00000129404.Pcdh15.-1	one2one
ENSMUSG00000052613	ENSMUST00000193361.Pcdh15	reg_62	ENSMUST00000193361.Pcdh15.-1	one2one
ENSMUSG00000052613	ENSMUST00000131724.Pcdh15	reg_62	ENSMUST00000131724.Pcdh15.-1	one2one
ENSMUSG00000052613	ENSMUST00000149977.Pcdh15	reg_62	ENSMUST00000149977.Pcdh15.-1	one2one
ENSMUSG00000052613	ENSMUST00000151116.Pcdh15	reg_62	ENSMUST00000151116.Pcdh15.-1	one2one
ENSMUSG00000052613	ENSMUST00000193739.Pcdh15	reg_62	ENSMUST00000193739.Pcdh15.-1	one2one
ENSMUSG00000052613	ENSMUST00000131321.Pcdh15	reg_62	ENSMUST00000131321.Pcdh15.-1	one2one
ENSMUSG00000052613	ENSMUST00000191854.Pcdh15	reg_62	ENSMUST00000191854.Pcdh15.-1	one2one
ENSMUSG00000052613	ENSMUST00000126920.Pcdh15	reg_62	ENSMUST00000126920.Pcdh15.-1	one2one
ENSMUSG00000052613	ENSMUST00000195531.Pcdh15	reg_62	ENSMUST00000195531.Pcdh15.-1	one2one
ENSMUSG00000052613	ENSMUST00000092420.Pcdh15	reg_62	ENSMUST00000092420.Pcdh15.-1	one2one
ENSMUSG00000052613	ENSMUST00000193174.Pcdh15	reg_62	ENSMUST00000193174.Pcdh15.-1	one2one
ENSMUSG00000052613	ENSMUST00000105424.Pcdh15	reg_62	ENSMUST00000105424.Pcdh15.-1	one2one
ENSMUSG00000052613	ENSMUST00000064562.Pcdh15	reg_62	ENSMUST00000064562.Pcdh15.-1	one2one
ENSMUSG00000052613	ENSMUST00000191709.Pcdh15	reg_62	ENSMUST00000191709.Pcdh15.-1	one2one
ENSMUSG00000052613	ENSMUST00000147189.Pcdh15	reg_62	ENSMUST00000147189.Pcdh15.-1	one2one
ENSMUSG00000052613	ENSMUST00000105426.Pcdh15	reg_62	ENSMUST00000105426.Pcdh15.-1	one2one
ENSMUSG00000047515	ENSMUST00000163640.BC049715	reg_11091	ENSMUST00000163640.BC049715.1197	one2one
ENSMUSG00000047515	ENSMUST00000203499.BC049715	reg_11091	ENSMUST00000203499.BC049715.1197	one2one
ENSMUSG00000047515	ENSMUST00000052702.BC049715	reg_11091	ENSMUST00000052702.BC049715.1197	one2one
ENSMUSG00000035775	ENSMUST00000017743.Krt20	reg_4418	ENSMUST00000017743.Krt20.4576	one2one
ENSMUSG00000001131	ENSMUST00000009530.Timp1	reg_1659	ENSMUST00000009530.Timp1.3230	one2one
ENSMUSG00000001131	ENSMUST00000115342.Timp1	reg_1659	ENSMUST00000115342.Timp1.3230	one2one
ENSMUSG00000024519	ENSMUST00000025397.Cplx4	reg_12385	ENSMUST00000025397.Cplx4.6190	one2one
ENSMUSG00000028358	ENSMUST00000064814.Zfp618	reg_15201	ENSMUST00000064814.Zfp618.-1	one2one
ENSMUSG00000028358	ENSMUST00000107415.Zfp618	reg_15201	ENSMUST00000107415.Zfp618.-1	one2one
ENSMUSG00000025237	ENSMUST00000050483.Parp6	reg_14	ENSMUST00000050483.Parp6.5052	one2one
ENSMUSG00000025237	ENSMUST00000026267.Parp6	reg_14	ENSMUST00000026267.Parp6.5052	one2one
ENSMUSG00000000916	ENSMUST00000000940.Nsun5	reg_12245	ENSMUST00000000940.Nsun5.1488	one2one
ENSMUSG00000047868	ENSMUST00000204712.Olfr770	None	None	one2zero
ENSMUSG00000047868	ENSMUST00000204250.Olfr770	None	None	one2zero
ENSMUSG00000047868	ENSMUST00000203887.Olfr770	None	None	one2zero
ENSMUSG00000047868	ENSMUST00000062314.Olfr770	None	None	one2zero
ENSMUSG00000020275	ENSMUST00000102864.Rel	reg_17055	ENSMUST00000102864.Rel.4940	one2one
ENSMUSG00000036875	ENSMUST00000131422.Dna2	None	None	one2zero
ENSMUSG00000057425	ENSMUST00000075858.Ugt2b37	None	None	one2zero
ENSMUSG00000095916	ENSMUST00000072369.Vmn1r191	None	None	one2zero
ENSMUSG00000095916	ENSMUST00000237107.Vmn1r191	None	None	one2zero
ENSMUSG00000061520	ENSMUST00000217113.Olfr153	None	None	one2zero
ENSMUSG00000046280	ENSMUST00000050401.She	reg_10522	ENSMUST00000050401.She.1605	one2one
ENSMUSG00000074817	ENSMUST00000099400.Papolb	reg_5851	ENSMUST00000099400.Papolb.5709	one2one
ENSMUSG00000021111	ENSMUST00000109901.Papola	reg_3237	ENSMUST00000109901.Papola.7257	one2one
ENSMUSG00000021111	ENSMUST00000168186.Papola	reg_3237	ENSMUST00000168186.Papola.7257	one2one
ENSMUSG00000021111	ENSMUST00000170002.Papola	reg_3237	ENSMUST00000170002.Papola.7257	one2one
ENSMUSG00000021111	ENSMUST00000163473.Papola	reg_3237	ENSMUST00000163473.Papola.7257	one2one
ENSMUSG00000020311	ENSMUST00000073192.Erlec1	reg_12368	ENSMUST00000073192.Erlec1.15022	one2one
ENSMUSG00000053965	ENSMUST00000066728.Pde5a	reg_8695	ENSMUST00000066728.Pde5a.2770	one2one
ENSMUSG00000053965	ENSMUST00000200389.Pde5a	reg_8695	ENSMUST00000200389.Pde5a.2770	one2one
ENSMUSG00000031229	ENSMUST00000113573.Atrx	reg_5294	ENSMUST00000113573.Atrx.-1	one2one
ENSMUSG00000025544	ENSMUST00000026624.Tm9sf2	reg_17125	ENSMUST00000026624.Tm9sf2.7294	one2one
ENSMUSG00000005540	ENSMUST00000208603.Fcer2a	reg_5607	ENSMUST00000208603.Fcer2a.18035	one2one
ENSMUSG00000005540	ENSMUST00000208438.Fcer2a	reg_5607	ENSMUST00000208438.Fcer2a.18035	one2one
ENSMUSG00000005540	ENSMUST00000208492.Fcer2a	reg_5607	ENSMUST00000208492.Fcer2a.18035	one2one
ENSMUSG00000005540	ENSMUST00000208145.Fcer2a	reg_5607	ENSMUST00000208145.Fcer2a.18035	one2one
